score,text
1,"가족간의 갈등과 사랑, 희망을 보여주는 잔잔하고 따뜻한 영화입니다."
1,잔잔한 이야기.주말에 잘 봤어요
1,"아무것도 가지지 않았을 때, 비로소 모든 것을 가질 수 있었다."
1,"힘들지만 살아내고, 그 시대 그 상황이었다면 그럴 수 있었겠다고 공감되는 그런 영화."
1,가족하고 잔잔하고 재밌게 볼수있는 영화에요
1,아니 이게지루해요??? 너어무 현실적이고 재밌는데요???
1,"인물들의 감정이 고스란히 느껴져서 먹먹했어요..사실 잔잔한 영화라고 해서 큰 기대 안했는데, 저는 오히려 기대했던 것보다 더 좋았습니다. 할머니 생각도 나고요.. ost도 여운이 남고 좋았습니다."
1,"솔직히 잔잔한영화라는걸 알고봤지만, 처음보는순간부터 각장면마다 몰입하고보게됐다. 정서나 분위기가 독특한듯 하면서도, 우리생활과 밀접한 공감을 느꼈다. 각장면마다 느끼고 생각하는게 많아서, 전체적으로 잔잔한분위기속에서..."
1,"타국에서 뿌리를 내리려는 이민자의 리얼한 삶이 문득, 문득. 장면, 장면에서 공감이 된다."
1,외할머니밑에서 자랐던 기억때문일까요? 친근함 감동을받고 갑니다영상미도 너무이쁘고 외할머니에 대한기억때문에 눈물 한바가지 흘린거같아요
1,봉감독의 아름답고 보편적이다는 감상평이 공감가네요 할머니 생각 많이나는 영화였습니다 배우들 연기도 좋고 결말은 조금 아쉽지만 뻔한 해피엔딩이 아니라 더 자연스럽고 진짜 이야기 같았네요 데이빗 너무 귀엽고 사랑스럽네요...
1,인생 이야기. 내 경험 처럼 보여지는 시선.
1,"나의 엄마, 할머니가 생각났습니다. 티슈를 찾았어요~"
1,이민의 정서를 모르는 나에게도 충분히 공감가고 아프고 따뜻하고 미소짓게 되는 작품이다.그냥 데이빗의 가족이 되어 시간 가는 줄 모르고 보았다.그리고 엔딩도 호불호가 많은데 개인적으로 결말이 곧 가족의 또 다른 시작으...
1,데이빗 연기 잘하고 너무 귀여워요..ㅜ
1,잔잔하게 은근하게 묵직하게
1,나 또한 할머니가 있었다. 할머니가 나의 세상에 차지하는 비중이 높았는데 돌아가신 지금 결핍을 항상 느끼면서 살아간다. 우리 할머니의 얘기같았고 미국에 이민을 갔다가 여러 벽에 부딪혀 돌아온 우리가족의 얘기같았다.
1,데이빗에게 스트롱 보이 스트롱 보이라고 응원 해주는 할머니의 대사에 왜 눈물이 났을까요. 참 살기 힘든 세상이잖아요.잘 버티고 이겨 내고 있는 스트롱 걸이 라고 누군가 해주는 응원과 위로가 받고싶었나 봅니다.
1,"결혼하고 아이를 낳고 매일 고군분투하고 있어서일까...가족 모두의 감정에 자연스럽게 이입되었고, 꿈을 이루기 위해 고군분투 하는 가족들에게 부디 희망이 있길 바랬다. 그리고 우리 가족에게도...마음이 뜨거워지고 힘이..."
1,공허한 이민생활 미국에 직장잡아 살았을때의 느낌이 다시 떠올라 물만있음 안착하지 못해도 자생하는 물미나리처럼 미국사회에 뿌리내리진 못해도 강한 생명력으로 살아가는 게 한국이만들손자를 안고 누가 데려가냐고 하는 할머니...
1,누구로 살아야 하나 나는
1,ㅠ으아아아앙ㄱㅠ ㅠ너무슬퍼요할머니생가나곡ㅠㅠ
1,아직 안봤지만...어서 빨리 지겨운 우한 폐렴 끝내고 극장가고 싶다
0,미국의 전성기에 3세계 아시아인을 보며 느끼는 미국인들의 우월함이 감춰진. 그래서 예전만 못한 현재의 미국인의 자존심을 세워줄. 교묘한 심리가 숨은 듯한 수상.이다.
1,미나리는 이국땅에서도 잘 자랍니다.
1,미나리는 어디서든 잘자란다. 거머리 나올줄 알았는데 뱀이 나오더라
1,작년에 팔순잔치 앞두고 돌아가신 우리 할머니 생각에 사무쳐서 온가족이 울었어요우리 할머니도 하지말라고 해도 꼭 저렇게 아픈 몸 이끌고 일하셨어요 데이빗이 할머니 손붙잡고 우리집 가자 할 때 나도 우리 할머니 잡고 집...
1,미소와함께라면 원더풀 원더풀 미나리
1,"부부간, 세대간 갈등과 텐션이 가족에게 닥친 큰 위기로 인해 오히려 봉합되고 서로를 '구해주는' 과정을 시처럼 함축적이고 간결하게 보여줍니다. 어제 영화보고 곱씹는 과정에서 눈물도 흘렸는데 오늘은 가족..."
1,"미나리, 원더풀...!"
1,보는 내내 먹먹했다. 외할머니가 떠올라서
1,내 인생의 힘든순간에도 미나리가 꼭 있어주었으면....
1,미나리와 같은 강인한 생명력 대사 하나하나의 의미와 이 영화의 제목과 상황을 영화가 끝난후 떠올리면 강한 여운이 밀려온다!  ' 그녀는 배울 점이 없고 모든 것을 잃게했지만 그보다 더 중요한 것을 남겼다...
1,따뜻하다. 그리고 사랑스럽다. 불이날땐 무섭다. 결론이 좀 허무하다.
1,심심하게 끝나는 느낌이 있어서 개인적으로 아쉬운 느낌이었어요..그래도 연기자 분들의 연기가 수준급이라 보는내내 가족생각 나게 만들고 좋았습니다.
1,어떤 생각을 하고 살아야 이렇게 아름다운 영화를 만들 수 있을까
1,"하 .. 답답하면서 단백하다. 잔잔함에 영상미도 좋고 음악도 너무 잘 어울렸다. 여운이 가시지 않고 한번 더 볼 의향있음. 평화로운 잔잔함속에 어딘가 모를 조마조마함..먹먹함과 막연함, 불안감이 느껴지면서도 한명 한..."
1,"받아들여졌으나 받아들여지지 못하는, 끊임없이 자신을 버려가며 함께 해야 하는 이방인의 삶. 보다보면 마음이 먹먹하네요. 연기도 좋았지만 전 연출도 정말 좋았습니다."
1,저는 스티브 연의 연기를 인상깊게 봤어요~이분이 앞으로 얼마나 성장하실지..모두 개개연기도 좋았지만 아이들도 연기가 딱 좋았어요^^
1,나는 왜.. 보는 내내 제이콥의 심정에 이입이 잘 되는지..ㅠㅠ 너무 착잡했지만 감동도 그 이상이었어요. 감사히 잘 봤습니다.
1,2021  아카데미 여우조연상  수상작
1,"여우조연상뿐 아니라, 아카데미 작품상 수상까지도 기대해본다. 2017년 아카데미 시상식에서 라라랜드를 꺽은 문라이트처럼.."
1,어려움속에  남탓안하고  이겨먹으려하는 변태적인내용이아니고  고난속에서도 그자리에서 콫을피우려는 희망을 노래하는 따뜻한 아름다움 입니다. 내면을 기쁘게하는  에너지가 있음
1,잔잔하고 아름다운 영화
1,편안하게 잔잔하게 그렇게 보다가 눈물 주룩.. 참 부부를 잘 그려냈다고 생각되고.. 애틋해지네요 가족에 대해서
1,이주민들에 힘들시기 잘 표현한 영화감동
1,"살아가는 것이 아니라 ""살아내는"" 이 세상 모든 이들을 위한 잔잔한 위로가 담긴 영화"
1,그냥 먹먹하게 보다가 하나하나 가슴으로 이해되고 눈물이 많이 났어요..
1,"슴슴한 평양냉면 같았습니다. 좋았고, 좋았습니다. 나중에 시간이 흘러 다시 한 번 보고 싶은 영화입니다."
1,와우..너무 잘봤습니다
1,할머니. 할머니. 할머니. 순간순간 나는 눈물은 할머니 때문에.
1,보이지 않는 것보다 보이는 게 낫다는 말이 생각남
1,이버 보고나서 결혼하면 안되겠다를 되새겼어요. 보고 헤어졌습니다. 감사합니다
1,가족이란 참.... 그렇구나하고 생각하게 된 영화... 재밌게 잘 봤습니다 끝내 모든걸 잃고서 서로 구원해주는 결말... 좋았어요
1,꼭봐야됨 진짜 강추 ㅎㅎ
1,재밌어요 윤여정 아카데미상 ㄱㅏ즈아
1,아름답다고 느끼지 못하는 일상의 순간들을  아름다웠고 아름다우며 아름다울것이라고 느끼게해준 영화
1,"음악과 화면이.. 시같다..무기력하게도 넓은 땅과 음악이 철없이 아름답게 잘 어울리고..윤여정이 상을 타는 이유는.. 한국 어머니들의 그 정서가 타는 것 아닐까... 원초적인 힘, 유머와 지혜... 정.. 자식에게 ..."
1,신기함코노너너너뉴ㅠ유유융ㅇㅇㅇ융오ㅗ오오오ㅗㅗ토토토튜튜튵
1,"믿고 보는 윤여정배우의 과장 없는 담백한 연기. 귀여운 아이들. 짠하고 마음 아프면서 공감가고, 그 와중에 따뜻한 정이 느껴지는 영화"
1,마지막으로 갈 수록 눈물이 나왔다.한예리가 너무 공감이 간다.이 영화는 보이는 자와 보이지 않는 자 모두가 퍼펙트 했다.
1,진실을 영화라는 포멧에 가장 잘 담아낸것 같다.
1,이민자들의 이야기가 리얼하게 그려지네요 잔잔한 감동도 있고 배우들 연기도 훌륭 신선한 소재 자극적이고 뻔한스토리 영화들 지쳤는데 이런 영화 좋네요
1,그 어떤 감정도 강요하지 않으나 매 순간 각각의 캐릭터에 동요되는 나를 느낄 수 있었다. 진창에 빠져도 털고 일어나려는 그 노력 자체가 아름다울 수 있다는 위로처럼 느껴졌다.
1,"영화 끝나고 나오는데 사람들의 반응이 제각각이더라고요. 대체로 영화 '기생충' 같은 자극적인 연출 및 스토리를 기대했던 분들이 많이 실망한 듯 싶던데,, 전 오히려 그런 선명한 영화들에 거부감이 있어서..."
1,너무 좋았습니다. 보고 나와서의 잔상이 계속 남네요. 마지막에 나란히 네식구가 자는 모습을 물끄러미 식탁의자에 앉아 보는 윤여정님 표정..눈물이 글썽한 눈빛. 할머니를 쫓아가는 데이빗의 달리는 장면이 너무 기억에 남...
1,"외국에서 살아본 사람만이 느낄 수 있는 감정 그 뉘앙스, 그것을 건드리는 섬세한 터치 감독이 살아봤는지는 모르겠으나, 안살아봤다면 더 소름끼치는 영화모두를 위한 영화는 아니다, 하지만 나의 무드를 위한 영화 감 사합..."
1,"아메리칸 드림을 다룬 영화는 그리 많지 않았던 것 같고, 주의깊게 본 영화는 이번이 처음인 것 같다. 뭔가 스토리가 작위적이지 않고 자연스럽게, 연기나 연출도 자연스럽게 스며들어 있어서, 영화가 아니라 한 편의 다큐..."
1,"실망한 사람들은 왜 그런지 이해가 감.하지만 영화의 속도가 느리다는 표현보단 잔잔하다는 표현이 맞다고 생각한다.대부분 한국영화들처럼 오열하는 장면없이 잔잔한 감동을 주고, 점점 변해가는 케릭터들의 심리와 그것을 표현..."
1,미나리는 상선약수를 떠올린다.억지로 땅을 파고 물을 찾아  갖다  댄들  언젠가 마르고 막히는 농사물과  달리  씨만 뿌려도 알아서 잘 자란다. 심장병의 구멍이 작아지는 기적은 가족을 챙기는 할머니의 미나리 같은 마...
1,잔잔하면서 마음이 조금씩 몽글몽글해집니다
1,잔잔하고 먹먹하다. 서로를 절망시키면서도 서로를 구해주는 전통적인 가족의 모습. 그런 단단함으로 뿌리 내린 미나리가 그들의 모습이었다.
1,"너무나 평범한 영화..이주의 삶도 한국에서의 삶도 지극히 평범한 삶인것 같다. 이왕이면 이주의 삶이 더 낫지 않을까,?한달후에 다시쓴다..뭔가 여운이 계속 남는영화다. 미나리 자라던 미국도 지나고 나면 따뜻했던 기억..."
1,뭔가 우리네 일상을 보는것 같아 너무 잔잔하게만 느껴졌는데 다른문화인들은 무엇에 열광하는걸까라는 생각이 들었다.그만큼 주위에서 쉽게 볼수있었던 한국인?의 대단한 적응력을 대단하게 느끼는걸까라는 생각이 들었다. 이민가...
1,영화보며 잘 안우는데 울컥하더라구요..
1,한국 관객들이 얼마나 자극적인 영화에 찌들어 있는지 증명해준 것만으로도 이 영화는 소중하다.
1,그저 괜찮다는 친구 평 듣고 봤는데 전 아니?? 너무 감명깊었어요..
1,미국으로 이민 간 우리언니 힘들었을 거 생각나게 한 영화.. 집중해서 보게 되는 좋은 영화에요.
1,뭔가 점점더 재밌어지려고 하는데 끝나는 느낌은 잇지만윤여정 배우님만으로도 꼭 봐야할 영화라고 생각합니다.
1,우리 할머니가 생각나는 영화였습니다
1,생각보다 많은 메시지를 가지고있어요. 마지막엔딩 곡 너무 아름다웠는데.
1,잔잔하고 좋았습니다!
1,정말 담담하지만 그 안에 많은것을 담고 있네요
1,잔잔한 감동과 여운을 주는 영화! 국가와 민족이 달라도 세계의 모든 나라 사람들이 공감하고 감동할 수 있는 영화!아메리칸 드림이라는 소재는 유럽을 제외한 세계 모든 나라에 공통된 감정이라고 생각합니다. 그런 면에서 ...
1,잔잔히 지루하지 않게 잘봤습니다.
1,잔잔하니 가벼ㅂ게 보기 좋았다
1,잔잔하나 울림이 있는 영화
1,여정 누나~ 미국 여우조연상 축하드려요~
1,"연출은 다소 아쉽고, 연기도 어색한 부분이 다소 보였지만 모든 걸 뛰어넘는 잔잔한 여운과 울림이 있는 영화입니다. 한국인들의 미국이민 역사와 조금이라도 관련있는 분들이라면 자신도 모르게 심장이 뜨거워지는 감정을 느끼..."
1,나 진짜 안우는데 두번 울었음ㅜ억지 눈물아님
